status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,impact_score,page_id,Source type,auckland ,council ,mayor ,goff,councillor,local board ,tier1
179995481217_10154531077161218,"1 NEWS understands the buildings have combustible cladding which may be similar to the material implicated in the Grenfell Tower fire. But Auckland Council hasn't named the buildings. If you know where they are, please contact news@tvnz.co.nz","In wake of Grenfell disaster, residents ordered to leave two Auckland high rises",link,https://www.tvnz.co.nz/one-news/world/seven-london-high-rise-buildings-fail-fire-safety-tests,42908.83417,116,32,23,62,1,34,0,6,13,435,1.79995E+11,Media,1,1,0,0,0,0,1
179995481217_10154518878666218,"""Parents are trying to do the right thing here, and they're being misled,"" said The University of Auckland researcher, who found that some prepackaged infant purees contain up to two times the recommended daily amount of sugar.",Auckland doctor warns against sugary NZ baby food,link,https://www.tvnz.co.nz/one-news/new-zealand/no-infant-should-having-four-teaspoons-sugar-in-single-serve-auckland-doctor-warns-against-sugary-nz-baby-food,42905.47917,243,127,123,138,1,35,3,3,63,1106,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154509717461218,"As an angry crowd confronted London mayor Sadiq Khan while he visited the high-rise, seven-year-old Kai Ramos' voice stood out.",'How many children died?' É?? brave boy demands answers from London mayor over tower tragedy,link,https://www.tvnz.co.nz/one-news/world/many-children-died-brave-boy-demands-answers-london-mayor-over-tower-tragedy-v1,42901.96528,34,12,1,17,4,1,0,11,1,127,1.79995E+11,Media,0,0,1,0,0,0,1
179995481217_10154507251416218,"Antony Shaw, 47, has asked a court to let him apply for a declaration that the former Auckland Mayor is his father.",John Banks no-show at paternity case hearing,link,https://www.tvnz.co.nz/one-news/new-zealand/john-banks-no-show-paternity-case-hearing,42901.19444,111,57,9,46,0,19,42,1,3,456,1.79995E+11,Media,1,0,1,0,0,0,1
179995481217_10154507144661218,"One of the kittens sadly died, and the SPCA AUCKLAND are asking for your help to find out who did this.",Two kittens thrown out of car onto Auckland motorway in 'despicable act' - do you know who did it?,link,https://www.tvnz.co.nz/one-news/new-zealand/two-kittens-thrown-car-onto-auckland-motorway-in-despicable-act-do-you-know-did,42900.97758,630,116,74,43,4,8,1,161,413,2196,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154506785906218,"An Auckland primary school has warned parents not to post photos of other children taken at school events on social media without permission, and now the New Zealand School Trustees Association is spreading the message nationwide. But there's no law specifically barring people taking photos of children in a public places, privacy law specialist Kathryn Dalziel told Breakfast today: https://www.tvnz.co.nz/one-news/new-zealand/should-parents-banned-posting-photos-other-children-social-media-v1
.",Timeline Photos,photo,https://www.facebook.com/1NEWSNZ/photos/a.277486811217.152400.179995481217/10154506785906218/?type=3,42900.92361,940,145,34,88,500,1,10,3,336,3144,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154502874721218,"Four people fled the South Auckland house with their clothes in flames yesterday afternoon. While it appears they had been sniffing petrol on a different level of the house, vapours were still on their clothes when on person lit a cigarette, a fire investigator says.",Petrol sniffing followed by cigarette likely caused house blaze that left teen fighting for life,link,https://www.tvnz.co.nz/one-news/new-zealand/petrol-sniffing-followed-cigarette-lighting-likely-cause-south-auckland-house-blaze-left-teen-fighting-life,42899.65972,210,83,41,59,0,43,68,31,9,837,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154500462611218,"Good on you, Hoseah Partsch! Former Auckland resident
has survived another round of The Voice Australia thanks to this rousing performance.",Kiwi Voice contestant wows judges with spiritual version of dance classic,link,https://www.tvnz.co.nz/one-news/entertainment/thank-you-love-kiwi-voice-contestant-hoseah-partsch-wows-judges-spiritual-version-dance-classic,42898.78091,86,4,13,73,8,4,1,0,0,279,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154497872841218,"Paul Goff says it's just dumb luck that the shark, which he described as at least four metres long, went for his body board while he was able to fight his way back to shore.",'I saw nothing before I got hit': Huge shark attacks Aussie body boarder,link,https://www.tvnz.co.nz/one-news/world/saw-nothing-before-got-hit-huge-shark-attacks-aussie-body-boarder,42898.26736,21,8,3,11,0,10,0,0,0,82,1.79995E+11,Media,0,0,0,1,0,0,1
179995481217_10154498489536218,Lorde's forever loyal to her hometown - inviting 100 fans to a listening party in Auckland this week ahead of the release of her new album on Friday.,Lorde's 'super special' party invitation for Kiwi fans,link,https://www.tvnz.co.nz/one-news/entertainment/lordes-super-special-party-invitation-kiwi-fans,42898.11111,24,3,0,22,2,0,0,0,0,78,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154497745201218,"TAG AN ANIMAL LOVER: Due to population growth, the current SPCA AUCKLAND facility is in crisis. The non-profit has already raised $4.5 million for a new shelter, but it must raise raise $1.5 million more if the plans are to go ahead.",SPCA Auckland desperate for $1.5m to build second centre for animals in need,link,https://www.tvnz.co.nz/one-news/new-zealand/spca-auckland-desperate-1-5m-build-second-centre-keep-up-large-number-animals-in-need,42897.79861,150,21,27,106,15,2,0,27,0,519,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154497679236218,"Dunedin city councillor Jim O'Malley said if they can raise $5 million of the $20 million required to buy the machines and refit out a portion of the Cadbury factory, he hopes the candy company will allow them some extra time to find the remainder. Getting close!",Grassroots campaign to save Dunedin's Cadbury Factory raises over $4.3 million,link,https://www.tvnz.co.nz/one-news/new-zealand/grassroots-campaign-save-dunedins-cadbury-factory-raises-over-4-3-million,42897.73721,307,33,18,260,29,5,1,2,1,1005,1.79995E+11,Media,0,0,0,0,1,0,1
179995481217_10154497607046218,"Mark ""Super Samoan"" Hunt -- who brought his son into the octagon with him after yesterday's hometown victory in Auckland -- said he fights so his children don't have to.",'The old warhorse moves forward' - Mark Hunt thanks Kiwis for support after massive TKO victory,link,https://www.tvnz.co.nz/one-news/sport/other/old-warhorse-moves-forward-mark-hunt-thanks-kiwis-support-after-massive-knock-victory,42897.71528,451,11,15,420,24,6,1,0,0,1390,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154495060981218,The tunnel is being billed as the biggest transport transformation in Auckland since the Harbour Bridge was opened in 1959.,Auckland's Waterview Tunnel set to open early July,link,https://www.tvnz.co.nz/one-news/new-zealand/aucklands-waterview-tunnel-set-open-early-july,42896.84792,757,49,96,684,21,49,1,0,1,2465,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154485765126218,Wellington and Auckland volunteers tried out four different meal delivery companies and compared prices with supermarket food.,Are food bags a rip off? A new study from Consumer NZ has the answer,link,https://www.tvnz.co.nz/one-news/new-zealand/food-bags-rip-off-new-study-consumer-nz-has-answer,42894.1055,177,138,35,164,3,2,6,0,2,842,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154486224081218,"In just one day, the Save Our Pineapple Lumps campaign -- launched yesterday by Dunedin city Councillor Jim O'Malley -- is off to a roaring start. New Zealanders have really put their money where their mouths are.",Close to $1.8 million raised to keep the doors of Dunedin's Cadbury Factory open,link,https://www.tvnz.co.nz/one-news/new-zealand/close-1-8-million-raised-keep-doors-dunedins-cadbury-factory-open,42893.88194,525,37,67,441,58,24,1,0,1,1716,1.79995E+11,Media,0,0,0,0,1,0,1
179995481217_10154483707266218,"''I had to duck out of the way. It was trying to take me out. It's a monster of a bird,"" one Dunedin city councillor said of the notoriously grumpy gobbler.",Raw: 'Monster' turkey terrorising and attacking pedestrians on Dunedin Streets,link,https://www.tvnz.co.nz/one-news/new-zealand/raw-monster-turkey-terrorising-and-attacking-pedestrians-dunedin-streets,42892.90625,262,169,41,132,1,8,121,0,0,1165,1.79995E+11,Media,0,0,0,0,1,0,1
179995481217_10154481328501218,Auckland born Hoseah Partsch's beautiful version of 'Sorry Seems to be the Hardest Word' wowed the Australian public and earning him a spot in the next round of the competition.,Watch: Kiwi student's soulful rendition of Elton John classic earns him a spot in top 11 on The Voice Australia,link,https://www.tvnz.co.nz/one-news/world/watch-kiwi-students-soulful-rendition-elton-john-classic-earns-him-spot-in-top-11-voice-australia,42892,123,5,22,104,15,4,0,0,0,401,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154480587676218,"If it wasn't for the tip of the Sky Tower, Aotearoa's biggest city might as well have completely vanished this morning.

Not surprisingly, the thick fog has caused another round of cancellations and chaos at Auckland Airport: https://www.tvnz.co.nz/one-news/new-zealand/video-aucklands-sky-tower-shrouded-in-fog-over-20-flights-cancelled-auckland-airport",Where did Auckland go?! Fog overtakes City of Sails,video,https://www.facebook.com/1NEWSNZ/videos/10154480587676218/,42891.72383,570,49,69,442,6,95,26,1,0,1877,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154473067426218,"The action by SAFE has protesters locked in a cage in Auckland for 40 hours, to simulate factory farming conditions.",Watch: 'No respect and no freedom' É?? 40 people shut themselves in cage to protest factory farming,link,https://www.tvnz.co.nz/one-news/new-zealand/watch-no-respect-and-freedom-40-people-shut-themselves-in-cage-protest-factory-farming,42889.17267,88,58,6,51,13,1,22,1,0,386,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154472159791218,"The moment a vehicle mounts a South Auckland footpath, collides with a recycle bin, before smashing into a row of parked cars has been caught on CCTV.",Car smashes into a row of parked cars outside an Auckland petrol station,link,https://www.tvnz.co.nz/one-news/new-zealand/car-smashes-into-row-parked-cars-outside-auckland-petrol-station,42888.85764,277,74,69,130,0,105,31,4,7,1048,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154465842511218,Official Lions Rugby players looked somewhat subdued yesterday as they arrived at Auckland Airport on a Qantas flight from Melbourne. That fact wasn't lost on Air New Zealand...,Watch: Air New Zealand cleverly mock Qantas after the Aussie carrier brings weary Lions to NZ,link,https://www.tvnz.co.nz/one-news/sport/rugby/watch-air-new-zealand-cleverly-mock-qantas-after-aussie-carrier-brings-weary-lions-nz,42886.60076,970,69,271,618,40,2,310,0,0,3319,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154463785731218,"Official Lions Rugby are already making a good impression in New Zealand, as they respectfully countered the haka welcome they received today at Auckland Airport with this Welsh hymn and a short speech in Te Reo. 

Watch more from their arrival and the Maori warriors' Ka Mate haka: https://www.tvnz.co.nz/one-news/sport/rugby/video-welcome-aotearoa-lions-sing-beautiful-song-after-maori-warriors-perform-fierce-ka-mate-haka",Lions offer respectful hymn in response to haka welcome,video,https://www.facebook.com/1NEWSNZ/videos/10154463785731218/,42886.24653,461,30,35,415,37,1,8,0,0,1478,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154464181411218,About 70 firefighters from 10 stations across Auckland are battling the huge blaze.,Raw video: Huge plumes of smoke rise from West Auckland transfer station fire,link,https://www.tvnz.co.nz/one-news/new-zealand/raw-video-huge-plumes-smoke-rise-west-auckland-transfer-station-fire,42886.01897,34,4,18,23,0,11,0,0,0,128,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154463503016218,"#LIVE at Auckland Airport, where Official Lions Rugby players are set to be welcomed with a haka. 

Additional updates: https://www.tvnz.co.nz/one-news/sport/rugby/everyones-here-massively-excited-lions-pumped-finally-start-new-zealand-rugby-tour",Lions land in New Zealand,video,https://www.facebook.com/1NEWSNZ/videos/10154463503016218/,42885.8153,704,324,121,535,139,15,6,4,5,2881,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154460877526218,Former Auckland mayor candidate Chloe Swarbrick and human rights lawyer Golriz Ghahraman are also big winners on the Green Party of Aotearoa New Zealand final list.,Broadcaster Hayley Holt rockets up Green Party final list ahead of election,link,https://www.tvnz.co.nz/one-news/new-zealand/hayley-holt-rockets-up-green-party-final-list-ahead-election,42884.78852,136,30,2,119,10,3,0,3,1,470,1.79995E+11,Media,1,0,1,0,0,0,1
179995481217_10154458948681218,Should ratepayers cough up so councillors can have a free lunch? This politician from Lower Hutt doesn't think so...,'This isn't right' É?? Lower Hutt politician demands end to ratepayer-funded lunches for councillors,link,https://www.tvnz.co.nz/one-news/new-zealand/isnt-right-lower-hutt-politician-demands-end-ratepayer-funded-lunches-councillors,42884.13194,395,98,22,314,11,7,6,2,55,1403,1.79995E+11,Media,0,0,0,0,1,0,1
179995481217_10154452089961218,Fog is causing a major headaches for travellers at Auckland Airport.,"Fog causes dozens of cancellations, delays for flights in and out of Auckland Airport",link,https://www.tvnz.co.nz/one-news/new-zealand/fog-causes-dozens-cancellations-delays-flights-in-and-auckland-airport,42881.8125,90,24,20,70,0,14,1,4,1,338,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154449227551218,"Jaden Stroobant caused a shockwave of fear and distrust in the West Auckland suburb when he attacked a 69-year-old neighbour in broad daylight, fatally stomping her head and sexually assaulting her, the judge said. 

More from today's sentencing hearing: https://www.tvnz.co.nz/one-news/new-zealand/man-murdered-west-auckland-woman-gets-least-17-years-in-jail",Watch: Judge berates Te Atatu killer for destroying 'the very social fabric of our community',link,https://www.tvnz.co.nz/one-news/new-zealand/te-atatu-killer-and-sexual-violator-tried-destroy-very-social-fabric-our-community-says-judge,42880.83003,73,42,4,28,1,2,0,3,39,307,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154445469101218,"It might have caused headaches and chaos at Auckland Airport this morning, but the fog sure was beautiful as it shrouded the Harbour Bridge. Read more: https://www.tvnz.co.nz/one-news/new-zealand/video-auckland-harbour-bridge-wrapped-in-beautiful-fog?auto=5447300661001",Lingering fog shrouds Auckland Harbour Bridge,video,https://www.facebook.com/1NEWSNZ/videos/10154445469101218/,42879.9375,256,17,28,234,12,9,1,0,0,830,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154445035636218,"The University of Auckland researcher wasn't expecting to meet Pope Francis, but when he arrived in front of her she explained, ""I'm Maori and this is how we say hello.""",Kiwi shows the Pope how a hongi is done during event in Rome,link,https://www.tvnz.co.nz/one-news/new-zealand/kiwi-shows-pope-hongi-done-during-event-in-rome,42879.77838,2045,75,120,1717,286,30,9,0,3,6405,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154444498751218,Police say the woman had been reported as being abusive to other passengers and crew during a flight from Auckland to Christchurch.,Woman arrested after allegedly spitting on someone during Air NZ flight,link,https://www.tvnz.co.nz/one-news/new-zealand/woman-arrested-after-allegedly-spitting-someone-during-air-nz-flight,42879.6044,89,56,4,44,0,20,4,1,20,383,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154441829161218,"Auckland native Tania Tare has gone viral many times over with her amazing shots, but now she's hoping to make her big move from social media star to the LPGA.",Watch: Kiwi trick shot maestro sets her sights on golf's big stage,link,https://www.tvnz.co.nz/one-news/sport/golf/trick-shot-sensation-make-impression-golfs-big-stage,42878.95139,40,1,7,36,2,2,0,0,0,129,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154437458976218,There were awful scenes at an Auckland train station this afternoon.,Raw video: Auckland commuters watch in horror as students brawl and kick train at station,link,https://www.tvnz.co.nz/one-news/new-zealand/raw-video-auckland-commuters-watch-in-horror-students-brawl-and-kick-train-station?auto=5443367764001,42877.19403,734,347,309,286,4,82,39,30,293,3205,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154436753911218,"""Can I think about it?"" Councillor Rosemary Woolley eventually responded, before amending her answer with a smile.",Watch: British councillor asks stunned colleague to marry him - in front of entire council,link,https://www.tvnz.co.nz/one-news/world/watch-can-think-british-councillor-asks-stunned-colleague-marry-him-in-front-entire-council,42876.87124,17,3,0,12,3,0,2,0,0,57,1.79995E+11,Media,0,0,0,0,1,0,1
179995481217_10154426639186218,#VIDEO Thankfully no-one is currently living in this central Auckland high rise.,Fire crews race to scene of building fire in central Auckland,link,https://www.tvnz.co.nz/one-news/new-zealand/fire-crews-race-scene-building-in-central-auckland,42872.97222,23,5,2,14,0,7,1,1,0,81,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154423675846218,"A second Auckland show was added yesterday, and the Dunedin pre-sale also sold out. If demand stays high there could be more additions, Frontier Touring has hinted.",Will another Ed Sheeran show be added after early bird frenzy sees pre-sale tickets sell out?,link,https://www.tvnz.co.nz/one-news/new-zealand/another-ed-sheeran-show-added-after-early-bird-frenzy-sees-pre-sale-tickets-sell,42871.8125,167,29,6,153,8,4,0,0,1,565,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154421640841218,Rewa was tried twice in 1998 for the Auckland woman's murder. But in both trials the jury was unable to reach a verdict.,'It's been a long time coming' - Teina Pora's private investigator welcomes fresh bid to try Malcolm Rewa over Susan Burdett's murder,link,https://www.tvnz.co.nz/one-news/new-zealand/its-been-long-time-coming-teina-poras-private-investigator-welcomes-fresh-bid-try-malcolm-rewa-over-susan-burdetts-murder,42871.22222,14,3,2,14,0,0,0,0,0,50,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154421153431218,"#UPDATE: The Auckland pre-sale has sold out, but a second Auckland show has just been announced.",Ed Sheeran's New Zealand early-bird tickets go on sale,link,https://www.tvnz.co.nz/one-news/new-zealand/ed-sheerans-new-zealand-early-bird-tickets-go-sale,42870.85186,244,81,20,206,23,2,2,3,8,914,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154416153031218,"Tense scenes outside National's Northern Regional Convention today, as Auckland Action Against Poverty protesters clashed with police.",Watch: Poverty protesters try to storm National Party regional convention,link,https://www.tvnz.co.nz/one-news/new-zealand/watch-poverty-protesters-try-storm-national-party-regional-convention,42868.93905,132,49,20,81,6,2,26,7,6,514,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154415168381218,Warsaw's mayor has unveiled a monument to a World War II hero who volunteered to go to Auschwitz and informed firsthand on the atrocities there but later was killed by the communist regime.,Poland unveils memorial to WWII hero slain by communists,link,https://www.tvnz.co.nz/one-news/world/poland-unveils-memorial-wwii-hero-slain-communists,42868.58983,19,0,1,19,0,0,0,0,0,58,1.79995E+11,Media,0,0,1,0,0,0,1
179995481217_10154413937636218,A South Auckland grandmother and grandfather living in a motel with their nine grandchildren are crying out for help.,Watch: Grandparents and nine grandchildren forced to live in motel,link,https://www.tvnz.co.nz/one-news/new-zealand/watch-we-shouldnt-in-position-grandparents-and-nine-grandchildren-forced-live-motel,42868.12883,852,224,274,295,22,89,4,400,39,3278,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154413423276218,Many regional councils have already done it and now Auckland is asking if residents want to change Easter trading rules.,Auckland residents to have their say on changes to Easter trading rules,link,https://www.tvnz.co.nz/one-news/new-zealand/auckland-residents-have-their-say-changes-easter-trading-rules,42867.88194,13,0,0,12,1,0,0,0,0,39,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154413125821218,"Beautiful. Three Auckland teens wrote a song from the heart, for their sister. 'Gone too long'.",Video: Listen to a heartfelt song performed by a brave group of South Auckland teens,link,https://www.tvnz.co.nz/one-news/new-zealand/video-listen-heartfelt-song-performed-brave-group-south-auckland-teens,42867.73185,936,62,235,613,252,8,1,6,0,3167,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154410299956218,"Wetsuits could have come in handy this morning for pedestrians along one of Auckland CBD's busiest thoroughfares. 

More on the wild weather hitting the North Island today: https://www.tvnz.co.nz/one-news/new-zealand/live-flooding-in-aucklands-queen-st-north-island-soaking-potential-thunderstorms",Raw: Auckland's Queen Street turned into a lake after heavy rain blocks drain,link,https://www.tvnz.co.nz/one-news/new-zealand/raw-aucklands-queen-street-turned-into-lake-after-heavy-rain-blocks-drain,42866.70833,291,29,88,181,0,84,23,2,0,1019,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154408293041218,Police are hunting the men who pulled off a raid in the Auckland suburb of Royal Oak when shoppers were close by.,Security van guards held up by armed crew outside The Warehouse in Auckland suburb,link,https://www.tvnz.co.nz/one-news/new-zealand/security-van-guards-held-up-armed-crew-outside-warehouse-in-auckland-suburb,42866.00883,97,15,20,63,3,12,3,0,16,341,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154406971161218,Seven Sharp takes the debate a step further by undertaking a social experiment on Auckland teens to see what they think about gender balance.,Do we need a more even gender balance in Parliament?,link,https://www.tvnz.co.nz/one-news/new-zealand/do-we-need-more-even-gender-balance-in-parliament,42865.57292,26,29,2,12,2,1,5,1,5,138,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154405645641218,"""He didn't want to live apart from her"" - Robert Stickland died in Auckland just eight hours after his wife, Yvonne, who were married for 54 years and had four children together. For their full love story, click here - https://www.tvnz.co.nz/one-news/new-zealand/he-died-broken-heart-soulmates-married-54-years-die-within-hours-each-other-after-losing-cancer-battles",,video,https://www.facebook.com/1NEWSNZ/videos/10154405645641218/,42865.1431,1469,72,94,753,474,8,0,231,1,4645,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154404070206218,"With all the hints Ed Sheeran has been dropping, the Auckland concert wasn't really a surprise. But a Dunedin stop on the tour sure is unexpected (although perhaps it shouldn't be given his love of the South Island).",Surprise! Ed Sheeran performing in Auckland and Dunedin in March 2018,link,https://www.tvnz.co.nz/one-news/entertainment/surprise-ed-sheeran-performing-in-auckland-and-dunedin-march-2018,42864.53049,195,40,6,161,32,1,0,0,1,671,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154401649606218,"An Auckland tree lover has cancelled a chainsaw and is instead planning to go to court to save a cedar, thanks to support from Fair Go viewers and a barrister's offer to take on the case free of charge.",Barrister steps in to defend Auckland couple's tree for free in court case brought by neighbours,link,https://www.tvnz.co.nz/one-news/new-zealand/barrister-steps-in-defend-auckland-couples-tree-free-court-case-brought-neighbours,42863.53885,1275,154,49,1100,137,23,11,0,4,4182,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154395660051218,Auckland Property Investors Association said they were unaware of the contents of Ron Hoy Fong's controversial video when it was sent to members of the association.,Property investment coach labelled 'dishonest' after advising buyers to target the vulnerable,link,https://www.tvnz.co.nz/one-news/business/property-investment-coach-labelled-dishonest-after-advising-buyers-target-vulnerable,42861.0869,109,67,12,26,1,3,16,1,62,473,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154395015306218,Emergency services had a busy night across Auckland as a number of cars crashed into power poles.,Twelve people hospitalised after nine crashes across Auckland in 12 hours,link,https://www.tvnz.co.nz/one-news/new-zealand/twelve-people-hospitalised-after-nine-crashes-across-auckland-in-12-hours,42860.77084,284,57,69,125,0,111,8,37,3,1035,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154394768731218,Ron Hoy Fong's video was distributed to members of the Auckland Property Investors Association.,Property investment coach slammed for encouraging exploitation of 'dummies',link,https://www.tvnz.co.nz/one-news/new-zealand/property-investment-coach-slammed-encouraging-exploitation-dummies,42860.67019,94,62,18,22,0,1,9,5,57,424,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154393089411218,#BREAKING Jury finds Auckland pre-school teacher Lynn Abraham guilty of assaulting pre-schoolers in her care.,"Auckland pre-school teacher found guilty on six counts of smacking, washing a child's mouth out with soap and force-feeding",link,https://www.tvnz.co.nz/one-news/new-zealand/auckland-pre-school-teacher-found-guilty-six-counts-smacking-washing-childs-mouth-soap-and-force-feeding,42860.01225,600,147,78,284,6,43,11,15,241,2172,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154392830046218,"After a petition was taken to Parliament in 2015 calling for an overhaul of New Zealand's euthanasia laws, more than 21,000 written submissions were received. And the vast majority were in opposition to legalisation, anti-euthanasia group The Care Alliance determined through a lengthy analysis that was released today. But the results starkly contrast an Auckland University study earlier this year. Read more: https://www.tvnz.co.nz/one-news/new-zealand/majority-submissions-euthanasia-against-its-legalisation",Timeline Photos,photo,https://www.facebook.com/1NEWSNZ/photos/a.277486811217.152400.179995481217/10154392830046218/?type=3,42859.95139,5896,348,56,462,5183,2,3,6,239,18440,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154390017026218,"The footage, posted to Facebook yesterday, shows students in uniforms for Auckland Girls' Grammar School and Otahuhu College attacking each other on a public footpath.",Police 'very concerned' over 'reckless' behaviour of Auckland schoolgirls filmed brawling in public,link,https://www.tvnz.co.nz/one-news/new-zealand/police-very-concerned-over-reckless-behaviour-girls-two-auckland-schools-filmed-brawling-in-public,42858.77778,476,219,88,199,4,31,39,44,159,1954,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154384376266218,The country's increasing quota of refugees and a recent push to decrease the number settling in Auckland meant a new location was needed.,Invercargill latest town to begin accepting refugees,link,https://www.tvnz.co.nz/one-news/new-zealand/invercargill-latest-town-begin-accepting-refugees,42856.96875,270,80,9,195,21,3,4,2,45,979,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154385010351218,"The bus driver stopped when the man ""approached the front of the bus and put both hands on the bus as if to try and push it backwards"", according to Auckland Transport.",Watch: Outraged man sits in front of Auckland city bus in bizarre Symonds Street protest,link,https://www.tvnz.co.nz/one-news/new-zealand/watch-outraged-man-sits-in-front-auckland-city-bus-bizarre-symonds-street-protest,42856.95139,35,18,1,27,0,0,8,0,0,142,1.79995E+11,Media,1,0,0,0,0,0,1
179995481217_10154381982366218,"But that was then. Anthony Joshua is now a millionaire many times over, but still so focused that he lives with his mum at her North London council flat.",Street fighting and drugs: Anthony Joshua's not so smooth road to stardom,link,https://www.tvnz.co.nz/one-news/sport/other/street-fighting-and-drugs-anthony-joshuas-not-so-smooth-road-stardom,42856.375,101,10,7,97,2,1,1,0,0,330,1.79995E+11,Media,0,1,0,0,0,0,1
180540061989494_1468177606559060,"Do you have a view on how important a 'Shop Local' campaign is for the island? chemical spraying? That our heritage and environment will be cared for? That transport is likely to improve with the plan?  That youth and education have been  incorporated into the three year plan enough? 
There are 4 DAYS left to provide feedback that will shape the final Aotea Great Barrier Local Board Plan. 
Reply to this post, send us an email (include the words ""local board plan feedback""), or READ the draft plan or submit online (www.shapeauckland.co.nz) We want to hear from you!",www.shapeauckalnd.co.nz,link,http://www.shapeauckalnd.co.nz/,42912.82884,1,1,0,1,0,0,0,0,0,5,1.8054E+14,Local,0,0,0,0,0,1,1
180540061989494_1464436710266483,"One week left to have your say! 
Now's the time to be heard. Whether you care about local community events, parks and playgrounds, or a town centre to be proud of, we want to hear from you.
Visit www.shapeauckland.co.nz to submit your feedback, or share your thoughts below, including the phrase ""Local Board Plan Feedback"" in your post. Submissions close Friday 30 June.",Shape Auckland,link,http://www.shapeauckland.co.nz/,42908.83992,1,0,0,1,0,0,0,0,0,3,1.8054E+14,Local,0,0,0,0,0,1,1
180540061989494_1462424040467750,"Thank you to everyone who attended our Have Your Say events, both on-island and off.  We have heard some great ways in which we can improve the draft, and some really valid new ideas to consider including.  Every bit of feedback improves the three year plan.  
If you haven't been able to attend a meeting there are plenty of other ways to share your views:  respond to this post (include the words 'local board plan feedback'), email us directly on greatbarrierlocalboard@aucklandcouncil.govt.nz or fill out the online form at www.shapeauckland.co.nz.  This consulation closes on 30 June 2017.",Timeline Photos,photo,https://www.facebook.com/GreatBarrierLB/photos/a.252785254764974.58604.180540061989494/1462424040467750/?type=3,42906.67883,5,0,1,5,0,0,0,0,0,16,1.8054E+14,Local,0,0,0,0,0,1,1
180540061989494_1461254697251351,"Residents, part-time residents, rate-payers, frequent visitors and those who simply love Great Barrier Island.  All are welcome to the Auckland Town Hall tonight to discuss the future of Aotea Great Barrier.  This is part of the draft Local Board Plan process, board members will be available to answer your questions and collect your feedback.
Tonight!    5pm - 7pm at the Auckland Town Hall.",Timeline Photos,photo,https://www.facebook.com/GreatBarrierLB/photos/a.252785254764974.58604.180540061989494/1461254697251351/?type=3,42905.78269,3,1,3,3,0,0,0,0,0,14,1.8054E+14,Local,1,0,0,0,0,1,1
